,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left
16,/html/body/div[15]/div/div[4]/div[1]/div/div[2],/html/body/div[]/div/div[]/div[]/div/div[],8,386,331,3110.85009765625,837.0,562,2,0,0,0,16,0,0,0,0
17,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1],/html/body/div[]/div/div[]/div[]/div/div[]/div[],9,402,331,3065.283447265625,821.0,558,1,0,0,0,0,0,0,0,0
18,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[1],/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[],10,402,331,80.0,821.0,11,1,16,16,16,16,0,0,12,0
19,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4],/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[],10,402,542,2854.566650390625,821.0,495,1,0,0,0,0,0,0,0,0
20,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[1]/div,/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div,13,402,542,295.2833251953125,821.0,113,2,0,0,0,0,0,0,0,0
21,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[1]/div/a/div,/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div/a/div,15,402,543,293.2833251953125,819.0,111,2,0,0,0,0,0,0,0,0
22,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[1]/div/a/div/div[1],/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div/a/div/div[],16,402,543,293.2833251953125,273.0,35,1,0,0,0,0,0,0,0,0
23,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[1]/div/a/div/div[1]/div,/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div/a/div/div[]/div,17,402,543,293.2833251953125,273.0,34,1,0,0,0,0,0,0,0,0
24,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[1]/div/a/div/div[1]/div/div[2],/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div/a/div/div[]/div/div[],18,402,543,182.0,273.0,9,1,0,0,0,0,0,0,0,0
25,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[1]/div/a/div/div[2],/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div/a/div/div[],16,676,543,293.2833251953125,341.25,30,1,0,0,0,0,0,0,0,0
26,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[1]/div/a/div/div[2]/div,/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div/a/div/div[]/div,17,676,543,189.23333740234375,340.25,29,1,8,12,8,12,0,0,0,0
27,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[1]/div/a/div/div[3],/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div/a/div/div[],16,1017,543,293.2833251953125,204.75,43,1,0,0,0,0,0,0,0,0
28,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[1]/div/a/div/div[3]/div,/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div/a/div/div[]/div,17,1017,543,293.2833251953125,204.75,42,1,8,8,8,8,0,0,0,0
29,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[1]/div/a/div/div[3]/div/div[2],/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div/a/div/div[]/div/div[],18,1066,684,144.06666564941406,147.35000610351562,27,1,0,0,0,0,0,0,0,0
30,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[2]/div,/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div,13,402,852,220.0,821.0,103,2,0,0,0,0,0,0,0,0
31,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[2]/div/a/div,/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div/a/div,15,402,853,201.1666717529297,819.0,101,2,0,0,0,0,0,0,0,0
32,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[2]/div/a/div/div[1],/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div/a/div/div[],16,402,853,201.1666717529297,273.0,35,1,0,0,0,0,0,0,0,0
33,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[2]/div/a/div/div[1]/div,/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div/a/div/div[]/div,17,402,853,150.9166717529297,273.0,34,1,0,0,0,0,0,0,0,0
34,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[2]/div/a/div/div[2],/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div/a/div/div[],16,676,853,201.1666717529297,341.25,25,1,0,0,0,0,0,0,0,0
35,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[2]/div/a/div/div[2]/div,/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div/a/div/div[]/div,17,676,853,161.98333740234375,340.25,24,1,8,12,8,12,0,0,0,0
36,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[2]/div/a/div/div[3],/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div/a/div/div[],16,1017,853,201.1666717529297,204.75,38,1,0,0,0,0,0,0,0,0
37,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[2]/div/a/div/div[3]/div,/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div/a/div/div[]/div,17,1017,853,201.1666717529297,204.75,37,1,8,8,8,8,0,0,0,0
38,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[2]/div/a/div/div[3]/div/div[2],/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div/a/div/div[]/div/div[],18,1066,930,116.60000610351562,147.35000610351562,22,1,0,0,0,0,0,0,0,0
39,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[3]/div,/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div,13,402,1176,295.2833251953125,821.0,115,2,0,0,0,0,0,0,0,0
40,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[3]/div/a/div,/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div/a/div,15,402,1177,293.2833251953125,819.0,113,2,0,0,0,0,0,0,0,0
41,/html/body/div[15]/div/div[4]/div[1]/div/div[2]/div[1]/div[4]/ol/li[3]/div/a/div/div[1],/html/body/div[]/div/div[]/div[]/div/div[]/div[]/div[]/ol/li[]/div/a/div/div[],16,402,1177,293.2833251953125,273.0,35,1,0,0,0,0,0,0,0,0
