,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left,is_search_result
95,/html/body/div[2]/div[1]/ul[2]/li[38]/div/aside[2]/div[1]/div[2],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,7025,99.0,220.0,14,1,2,5,8,5,12,0,0,0,False
96,/html/body/div[2]/div[1]/ul[2]/li[38]/div/div,/html/body/div[]/div[]/ul[]/li[]/div/div,8,846,6905,264.0,420.0,18,1,15,10,25,10,0,0,0,0,False
97,/html/body/div[2]/div[1]/ul[2]/li[40]/div,/html/body/div[]/div[]/ul[]/li[]/div,7,322,7255,316.0,946.0,51,8,0,0,0,0,0,0,0,0,True
98,/html/body/div[2]/div[1]/ul[2]/li[40]/div/aside[2]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[],9,606,7261,230.0,240.0,23,1,5,10,0,10,5,0,8,0,False
99,/html/body/div[2]/div[1]/ul[2]/li[40]/div/aside[2]/div[1]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,7266,98.0,220.0,7,1,30,0,0,0,0,0,0,0,False
100,/html/body/div[2]/div[1]/ul[2]/li[40]/div/aside[2]/div[1]/div[2],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,7376,115.0,220.0,14,1,2,5,8,5,12,0,0,0,False
101,/html/body/div[2]/div[1]/ul[2]/li[40]/div/div,/html/body/div[]/div[]/ul[]/li[]/div/div,8,846,7256,217.0,420.0,16,1,15,10,25,10,0,0,0,0,False
102,/html/body/div[2]/div[2],/html/body/div[]/div[],4,80,122,1170.0,228.0,360,2,0,0,0,0,12,0,0,0,False
103,/html/body/div[2]/div[2]/form/fieldset[1]/div[2],/html/body/div[]/div[]/form/fieldset[]/div[],7,92,168,144.0,206.0,13,1,0,0,0,0,0,0,12,12,False
104,/html/body/div[2]/div[2]/form/fieldset[2]/div[2],/html/body/div[]/div[]/form/fieldset[]/div[],7,80,373,270.0,218.0,179,1,0,0,0,0,0,0,12,0,False
105,/html/body/div[2]/div[2]/form/fieldset[4]/div[2],/html/body/div[]/div[]/form/fieldset[]/div[],7,80,844,112.0,218.0,35,1,0,0,0,0,0,0,12,0,False
106,/html/body/div[2]/div[2]/form/fieldset[5]/div[2],/html/body/div[]/div[]/form/fieldset[]/div[],7,80,1017,250.0,218.0,91,1,0,0,0,0,0,0,12,0,False
107,/html/body/div[2]/div[3],/html/body/div[]/div[],4,80,7668,291.0,1188.0,690,2,12,0,0,0,0,0,0,0,False
108,/html/body/div[2]/div[3]/div,/html/body/div[]/div[]/div,5,80,7680,279.0,1188.0,688,3,0,0,0,0,0,0,0,0,False
109,/html/body/div[2]/div[3]/div/div[2],/html/body/div[]/div[]/div/div[],6,80,7692,267.0,1188.0,684,2,0,0,0,0,0,0,0,0,False
110,/html/body/div[2]/div[3]/div/div[2]/div,/html/body/div[]/div[]/div/div[]/div,7,80,7692,255.0,1188.0,683,5,0,0,0,0,0,0,12,0,False
111,/html/body/div[2]/div[3]/div/div[2]/div/div[2],/html/body/div[]/div[]/div/div[]/div/div[],8,80,7732,215.0,1188.0,677,2,0,0,0,0,0,0,0,0,False
112,/html/body/div[2]/div[3]/div/div[2]/div/div[2]/div,/html/body/div[]/div[]/div/div[]/div/div[]/div,9,82,7733,214.0,1198.0,676,1,0,0,0,0,0,0,0,-12,False
113,/html/body/div[2]/div[3]/div/div[2]/div/div[2]/div/ul/li[6]/div[1],/html/body/div[]/div[]/div/div[]/div/div[]/div/ul/li[]/div[],12,82,7733,218.59999084472656,228.0,18,4,0,0,0,0,0,0,0,0,False
114,/html/body/div[2]/div[3]/div/div[2]/div/div[2]/div/ul/li[6]/div[1]/a/div[1],/html/body/div[]/div[]/div/div[]/div/div[]/div/ul/li[]/div[]/a/div[],14,82,7733,165.0,228.0,1,1,11.4,11.4,22.8,11.4,0,0,0,0,False
115,/html/body/div[2]/div[3]/div/div[2]/div/div[2]/div/ul/li[7]/div[1],/html/body/div[]/div[]/div/div[]/div/div[]/div/ul/li[]/div[],12,320,7733,218.59999084472656,228.0,19,4,0,0,0,0,0,0,0,0,False
116,/html/body/div[2]/div[3]/div/div[2]/div/div[2]/div/ul/li[7]/div[1]/a/div[1],/html/body/div[]/div[]/div/div[]/div/div[]/div/ul/li[]/div[]/a/div[],14,320,7733,165.0,228.0,1,1,11.4,11.4,22.8,11.4,0,0,0,0,False
117,/html/body/div[2]/div[3]/div/div[2]/div/div[2]/div/ul/li[8]/div[1],/html/body/div[]/div[]/div/div[]/div/div[]/div/ul/li[]/div[],12,560,7733,218.59999084472656,228.0,19,4,0,0,0,0,0,0,0,0,False
118,/html/body/div[2]/div[3]/div/div[2]/div/div[2]/div/ul/li[8]/div[1]/a/div[1],/html/body/div[]/div[]/div/div[]/div/div[]/div/ul/li[]/div[]/a/div[],14,560,7733,165.0,228.0,1,1,11.4,11.4,22.8,11.4,0,0,0,0,False
119,/html/body/div[2]/div[3]/div/div[2]/div/div[2]/div/ul/li[9]/div[1],/html/body/div[]/div[]/div/div[]/div/div[]/div/ul/li[]/div[],12,798,7733,218.59999084472656,228.0,19,4,0,0,0,0,0,0,0,0,False
120,/html/body/div[2]/div[3]/div/div[2]/div/div[2]/div/ul/li[9]/div[1]/a/div[1],/html/body/div[]/div[]/div/div[]/div/div[]/div/ul/li[]/div[]/a/div[],14,798,7733,165.0,228.0,1,1,11.4,11.4,22.8,11.4,0,0,0,0,False
121,/html/body/div[2]/div[3]/div/div[2]/div/div[2]/div/ul/li[10]/div[1],/html/body/div[]/div[]/div/div[]/div/div[]/div/ul/li[]/div[],12,1038,7733,218.59999084472656,228.0,19,4,0,0,0,0,0,0,0,0,False
122,/html/body/div[2]/div[3]/div/div[2]/div/div[2]/div/ul/li[10]/div[1]/a/div[1],/html/body/div[]/div[]/div/div[]/div/div[]/div/ul/li[]/div[]/a/div[],14,1038,7733,165.0,228.0,1,1,11.4,11.4,22.8,11.4,0,0,0,0,False
